gridID,hour,expected
23530,Oct,1
26277,Aug,2
29253,Jan,1
27149,Nov,1
3858,Nov,1
43839,Dec,1
33013,Sep,1
38940,Aug,1
23936,Jun,1
36991,Sep,1
23913,Nov,1
28453,May,1
26719,Mar,1
40208,Oct,1
25748,Sep,1
20748,Apr,1
29474,Jul,2
29127,Dec,1
27536,May,2
50086,Jul,1
31526,Sep,1
27016,Mar,1
25112,Apr,1
24378,Jul,1
30104,Feb,1
53713,Oct,1
33148,Oct,1
28482,Nov,1
24926,Feb,1
50067,Dec,1
24408,Jun,3
40565,Aug,1
34309,May,1
34313,Jun,1
21273,Feb,1
23005,May,2
47029,Jul,1
27093,Nov,1
24816,Dec,1
38043,May,1
31187,Aug,2
32349,Jul,1
39963,Aug,1
35605,Aug,1
33944,Apr,1
31886,May,1
26746,Oct,1
49453,Jun,1
33607,Aug,1
5464,Jul,1
26736,Apr,1
27649,Sep,1
29480,Sep,1
38945,May,1
39286,Jun,1
30745,Oct,1
28223,Mar,1
27900,Apr,1
27347,Jan,1
33486,Aug,1
20795,May,1
56673,Jul,1
40411,Sep,1
33029,Aug,1
49141,Nov,1
33804,Jan,1
26297,Sep,2
29481,Mar,1
30038,May,2
24038,Sep,3
21683,Dec,1
41391,Jun,1
36596,Dec,1
28986,Aug,1
23068,May,1
22416,Mar,1
28014,Feb,1
29479,May,1
33691,Sep,1
34240,May,1
29482,Mar,1
38353,Apr,1
31305,Nov,1
33113,Dec,1
26292,Jun,1
28243,Nov,1
26105,Nov,1
23946,May,1
26272,Feb,1
42392,Jun,1
46170,Sep,1
33826,Jan,1
27312,Jun,1
34394,Apr,1
34234,Apr,1
21963,Oct,1
25950,May,1
25830,Feb,1
38072,Jan,1
29139,Feb,1
26869,Jun,1
48185,Feb,1
24022,Oct,1
9156,Feb,1
20746,Feb,2
21232,Apr,2
28551,May,1
31443,Feb,4
30488,Oct,1
32664,Sep,3
29141,Mar,1
28093,Oct,2
29876,May,1
32679,Aug,1
53713,Sep,2
21911,Mar,1
22809,Feb,1
21245,Jun,1
40090,Feb,2
23458,Aug,2
38182,Feb,1
29846,Nov,1
29994,Sep,1
44797,May,1
22557,Aug,2
27016,Sep,1
53251,Oct,1
33033,May,1
34520,Feb,1
26515,May,2
32430,Jul,1
21928,Jul,2
40320,May,1
6166,Jan,1
23032,Oct,1
26431,Jun,1
31781,Oct,1
44100,Oct,1
38262,Mar,1
23907,Jun,2
22613,Jul,1
36523,Jun,1
29410,May,1
32454,Aug,1
31884,May,1
33605,Jan,1
26518,Sep,1
23463,Jul,1
31443,Jul,1
33485,Sep,2
35446,Aug,1
48178,May,1
40347,Sep,1
28130,Nov,2
28768,Apr,3
20726,Jul,1
28233,Feb,1
42945,Mar,1
40080,Dec,2
29717,Sep,1
26486,Oct,1
31698,Mar,1
28117,May,1
22426,Feb,1
27551,Dec,1
51459,Jul,1
38362,Oct,1
29950,Oct,1
21420,Mar,2
34634,Apr,2
48223,Jan,2
23709,Feb,1
51218,Jun,1
28465,Sep,1
27325,Jul,2
10950,Apr,1
31628,Feb,1
21880,May,1
37829,Nov,1
35607,Feb,1
28075,May,1
33246,Sep,1
30165,Jan,1
23506,Nov,1
36803,Mar,1
24244,Sep,1
30259,Mar,1
35311,Jul,1
32003,Aug,1
29466,Feb,2
47769,Dec,2
39275,Jan,2
24207,Jun,1
27667,Apr,1
35973,Jan,1
37904,Jun,1
26994,Feb,1
24916,Mar,1
39498,Oct,1
35675,Jun,1
20575,May,1
23255,Aug,1
32662,Mar,1
31561,Sep,2
28473,Jan,1
32349,Jun,2
24178,Aug,1
31664,Mar,3
3403,Sep,1
36209,Nov,5
38125,Feb,2
2028,Dec,1
29754,Aug,1
30188,Jan,1
1568,Mar,1
25724,Mar,1
38371,Nov,1
23716,Nov,1
38744,Oct,1
30839,Aug,5
35602,Nov,1
32555,Aug,1
31641,Mar,1
28622,Nov,1
35840,Jun,2
23915,Sep,1
45944,Apr,1
22651,Oct,1
31110,Aug,1
32485,Mar,1
30185,Oct,1
37582,May,1
30616,Aug,2
27784,Nov,2
24926,Jul,1
45046,Nov,1
26985,May,1
42159,Oct,1
31939,Aug,1
25572,Oct,1
22575,Nov,1
30191,May,1
33473,Sep,1
26723,Jun,1
30150,May,3
37486,Nov,1
40090,Aug,3
31243,Feb,1
29474,Oct,1
24834,Oct,1
39001,Jan,1
53269,Aug,1
23458,May,1
23301,Apr,1
34753,Feb,1
23084,Dec,1
24178,May,2
42289,Aug,1
21199,Aug,1
31771,Oct,1
37479,Jan,1
33240,Aug,2
33947,Mar,1
45944,Jan,1
22602,Oct,2
37653,Aug,1
33040,Dec,2
45706,Oct,1
34268,Jan,1
27320,Mar,2
35535,Aug,1
28458,Jan,2
28509,Sep,1
26287,Sep,1
40395,May,1
53917,Jul,1
40331,Sep,1
27202,May,1
28682,Jul,1
30180,Sep,1
43082,May,1
25189,Feb,1
27423,Jun,1
28250,Jun,1
39417,Jan,1
44816,Oct,1
29913,Oct,1
30734,Dec,1
31171,Jun,1
46394,Jan,1
34869,Sep,2
33017,Mar,2
22106,Oct,1
27546,Sep,1
30556,Feb,1
5226,Feb,1
35975,Apr,2
28466,Apr,1
33826,Dec,1
25799,Jul,1
35514,Sep,1
33136,Jan,2
23464,Jun,1
23904,Jan,2
32571,Aug,1
35832,Mar,1
30493,Oct,1
39060,Apr,1
28090,Nov,1
34166,Jun,1
28013,Dec,1
32164,Jun,1
30848,Feb,1
23513,Sep,1
29929,Jan,1
25840,Sep,1
43643,Oct,1
34637,Sep,1
48224,Jan,1
39444,Dec,1
32790,Dec,1
35089,May,1
36298,Oct,1
44823,Mar,1
18516,Feb,1
27562,Jun,1
43207,Jun,1
28932,Jun,1
27444,Nov,2
3174,Aug,1
35101,Oct,1
28680,Apr,1
37595,Feb,1
29709,May,1
26411,Oct,1
22576,May,1
50968,Mar,1
32479,Feb,1
27395,Mar,1
42944,Jul,1
37153,Apr,1
42928,Nov,1
26069,Aug,1
51235,Sep,1
23483,Oct,1
43897,Apr,1
31014,Mar,1
25726,Dec,2
29706,Oct,1
32899,Apr,1
38584,Oct,1
21002,Feb,2
34996,Nov,1
28234,Jul,1
36470,Jan,1
35431,Dec,1
33711,Jun,1
32791,Dec,1
24700,Apr,1
43384,Mar,1
32166,Mar,1
29620,Dec,1
37449,Aug,1
30509,May,1
39312,Jul,1
21883,Oct,1
32122,Jul,1
29459,Jan,1
54174,Oct,1
34844,Apr,1
38506,Feb,2
20516,Jul,1
44802,May,1
21872,Aug,2
28689,Jan,1
29924,Jun,1
31997,Aug,1
34062,Dec,1
12562,Apr,1
26034,Dec,2
32472,Oct,1
34617,Dec,1
24192,Aug,1
22369,Mar,1
27238,Feb,1
30267,Sep,1
37390,Dec,1
47779,Jul,1
46883,Feb,1
23325,Sep,1
23984,Oct,1
35743,Aug,2
23256,Jan,2
38821,Apr,1
37036,May,1
49141,Mar,1
35901,Jul,1
32781,Oct,1
48241,Apr,1
33494,Jul,2
30035,Mar,1
36118,Jan,3
37906,Oct,1
38826,Feb,1
31100,May,2
32226,Apr,2
39501,Dec,2
24144,Dec,1
33625,Oct,2
20744,Nov,1
25958,Sep,1
31437,Jun,1
29928,Nov,2
29237,Sep,1
28604,Apr,1
2024,Feb,1
30527,Dec,1
30715,Mar,1
29150,Dec,3
24392,Jul,1
30430,Oct,1
5229,Jul,1
29138,Apr,2
31865,Dec,3
45042,Sep,1
38267,Mar,1
28668,May,1
32556,Oct,1
27788,Jan,2
22781,Jan,1
33376,Dec,1
34283,Jul,1
33698,Dec,1
32785,Dec,4
31481,Nov,1
29694,Feb,1
35832,May,1
32376,May,1
24618,May,1
28735,Mar,1
30178,Mar,1
38063,Sep,1
28482,Mar,1
38746,Jul,1
31926,Feb,1
25799,Aug,1
29072,Jan,1
40893,Jan,1
48997,Apr,1
23470,Apr,1
31662,Dec,1
45966,Jul,1
32479,Oct,1
28503,May,1
21873,Oct,1
51688,Feb,1
30037,May,1
29245,Apr,2
50821,Sep,1
27199,Sep,1
38295,Sep,1
28010,Aug,2
29138,May,1
31318,Oct,1
30489,Jan,1
32890,Sep,3
54423,Jul,1
33391,Apr,1
26057,Jan,1
33705,Nov,1
31114,Jun,1
34233,Jul,1
20798,May,1
28678,Apr,1
35073,May,1
31801,Jul,1
23944,Jul,2
38498,Jan,1
28931,Jul,1
34405,Oct,1
31289,Mar,1
12129,Jul,1
37936,Dec,2
32894,May,1
33914,Feb,1
22141,Jan,1
31650,Feb,1
35538,Aug,2
46399,Feb,1
28250,Jul,1
24700,May,1
24391,May,1
50528,Aug,1
29012,Aug,1
38256,Dec,1
35654,Dec,1
33027,Nov,1
30830,Jan,1
29929,May,1
31086,Oct,1
39213,Jul,1
28020,Sep,1
26929,Jun,1
21647,Nov,1
25568,Oct,1
26661,Jul,1
16915,Jun,1
38635,Nov,1
34155,Nov,1
26980,Jul,1
21732,Dec,2
43202,Mar,1
49601,Sep,1
21021,Sep,1
29884,Jan,1
36924,Jan,1
53982,May,1
38307,Oct,1
28350,May,1
29373,Jun,2
40580,Apr,1
22827,Oct,1
41934,Oct,1
36207,Sep,1
23457,Sep,1
23923,Jan,1
31056,Dec,1
20799,Aug,1
34289,Nov,1
41149,Sep,1
33251,Jul,1
21877,Jul,1
26986,Dec,1
21418,Apr,3
27388,Jun,2
26926,Jan,1
27210,Feb,1
35654,Nov,1
22806,Mar,1
39412,Dec,1
27539,Oct,2
31521,Aug,2
30612,Jan,1
35334,Sep,1
11180,Jul,1
21180,Aug,1
34147,Mar,1
29616,Oct,1
31420,Oct,1
48701,Jan,1
37255,Jun,1
26991,May,1
29505,Dec,1
25280,Sep,1
28584,Apr,2
35764,May,1
32558,Mar,1
30263,Mar,1
28272,Dec,1
28339,Aug,1
31288,Oct,1
31432,Apr,1
35101,May,1
33695,May,3
43210,Aug,1
38530,Apr,1
53492,Aug,1
26766,Nov,1
28301,Sep,1
23702,Jan,1
27776,Oct,1
48000,Jun,1
28923,Sep,1
37357,May,1
33721,Sep,1
32101,Apr,1
38070,Mar,2
20722,Apr,1
32210,Feb,1
27137,Jan,1
25947,Jun,1
21176,Oct,1
34721,Jul,1
26743,Jun,2
21700,Nov,1
32673,Oct,1
28702,May,1
46180,Aug,1
50068,Nov,1
26278,May,1
25839,Apr,1
28026,Feb,1
32166,Apr,2
51198,Nov,1
27772,May,1
12321,Dec,2
32782,Mar,2
34413,May,1
31187,Dec,1
46396,Nov,1
22156,Oct,1
32565,Aug,1
42648,May,3
22566,May,1
27431,Jun,1
39780,Apr,1
33228,Jul,1
35294,Sep,1
50595,Dec,1
36124,Apr,1
50539,Jul,1
32458,Aug,1
33347,Oct,1
38356,Jul,1
45482,Mar,1
37948,Jul,1
31660,Nov,2
29002,May,1
33163,Aug,1
26946,Sep,2
30507,Feb,1
23033,Apr,1
51008,Feb,1
33846,May,1
39905,Nov,1
36926,Jul,1
28130,Jul,3
27882,Jan,1
22121,Dec,1
24358,Sep,1
12555,Sep,1
26629,Oct,3
22328,Sep,1
24264,Dec,1
31774,Aug,1
27842,Apr,1
32842,Feb,1
26248,Jul,1
27776,Jan,1
24919,Aug,1
32562,Apr,1
33373,Aug,1
20592,Feb,1
20348,Nov,1
32241,Jul,1
11656,Aug,3
22551,Dec,1
34611,Jan,1
27088,Jun,1
33037,Dec,1
32350,Jul,1
23014,Jan,1
50369,Aug,1
31213,Dec,1
34833,Sep,1
53985,Dec,1
34078,Jun,1
36924,Mar,1
23025,Dec,1
26288,Feb,1
27555,Jul,2
27631,Apr,1
29939,Aug,1
44109,Oct,1
37365,Jun,1
26508,Mar,1
31699,Sep,1
36758,Aug,1
32586,Nov,1
53977,Nov,1
28918,Jul,1
32224,Dec,1
29027,Dec,2
31214,Jul,1
26745,Aug,1
21186,Feb,1
27319,Mar,1
33397,Jan,1
22349,Apr,2
22787,Sep,2
30037,Oct,1
35453,Nov,1
26949,Mar,1
40221,Aug,1
33349,Jan,3
28961,Oct,1
28682,Jan,1
21451,Nov,1
28126,Mar,2
30261,Jul,1
42979,Jul,1
20962,Sep,1
28538,Mar,1
42820,Jul,1
40791,Dec,1
56450,Jul,1
34072,Aug,1
27787,Sep,1
28782,Oct,1
18054,Jul,1
31435,Jul,1
28255,Jul,1
34916,Nov,1
28256,Aug,2
36986,Feb,1
46171,Mar,1
41828,May,2
54195,Mar,1
42517,Jul,1
33692,Oct,1
40010,Jan,1
23013,Oct,1
33700,Oct,1
26887,Mar,1
34304,May,1
29138,Sep,1
35324,May,1
34181,Dec,1
34634,Dec,1
32854,Jan,1
30171,Sep,2
34384,Sep,2
28840,Aug,1
33496,Oct,3
24426,Feb,2
23238,Jul,1
26288,Jul,1
37220,Aug,1
21637,May,1
32924,Jun,1
39171,Jul,1
22785,Nov,2
38764,Oct,1
46629,Mar,1
26074,Mar,1
28703,May,3
32114,Apr,2
32458,Nov,2
23712,Jul,1
41702,Oct,3
31415,Jun,1
34772,Jan,1
21954,Oct,1
23010,Jun,1
36752,Jul,1
30291,Dec,1
23931,Jun,1
35142,Nov,1
37676,Nov,1
27788,Mar,1
21404,Oct,1
26726,Apr,1
28227,Dec,3
37712,Dec,1
34922,Feb,1
32425,Dec,1
22120,Aug,1
25113,Jan,1
32585,Jul,1
36349,Mar,1
25381,Dec,1
32904,Jun,1
52993,Apr,1
33468,Nov,2
24695,May,1
39996,Sep,1
20107,Oct,1
28084,Jul,1
31715,Jan,1
33263,Dec,1
31438,Jul,1
39314,Feb,1
28551,Jan,1
33022,Dec,1
21648,Oct,1
24017,Feb,1
39644,Mar,1
28931,Apr,1
38522,Jul,1
26267,Jul,1
50298,Aug,1
44300,May,1
31085,Oct,1
31994,Jul,1
40009,Jan,1
41009,Oct,1
26714,Jan,1
31289,Aug,2
49335,Jul,1
32349,Apr,3
24198,Jan,1
36437,Jul,1
34862,Sep,1
24606,Jul,1
26509,Nov,1
21641,Jun,1
28017,Jul,3
25496,Mar,2
23795,Feb,1
25640,Apr,1
25126,Jan,1
34692,Nov,1
39445,Sep,2
28821,May,1
35893,Sep,1
37963,Dec,1
29658,Oct,1
30635,Sep,1
31433,Oct,1
27608,Oct,1
33830,Jan,1
28110,Mar,1
50531,Jul,2
28620,Jun,1
30096,Feb,1
33272,Oct,1
33240,Dec,2
27607,Mar,1
30506,Feb,1
22548,Oct,1
28476,Dec,1
27770,Jan,1
51056,Sep,1
20961,May,1
27774,Jan,1
36340,Apr,1
34286,Apr,1
30323,Nov,1
23711,Feb,1
34620,Jun,1
53032,Oct,1
32609,Oct,1
21649,Nov,1
32908,Oct,2
32669,Jul,3
48021,Dec,1
25734,Jul,1
39327,Mar,1
45713,Feb,1
31757,Aug,2
11178,Jun,1
48427,Sep,1
36976,Jun,1
36204,Mar,1
36696,Sep,1
28998,Oct,1
25612,Aug,1
30957,May,1
30332,Jun,1
35303,May,1
38176,Apr,1
24430,Mar,1
29131,Feb,1
28933,Nov,1
48078,Sep,1
26488,Oct,2
32812,May,1
31928,Oct,3
22806,Nov,1
35885,May,1
25047,Feb,1
38631,Jul,1
21688,Apr,1
32243,Feb,1
40340,Jul,1
29385,Mar,1
31428,Dec,1
20961,Apr,1
25748,Oct,2
32011,Dec,1
28447,Sep,1
46642,Oct,1
32661,Nov,1
39219,Mar,1
33262,Oct,1
38733,Dec,1
38033,Sep,2
29355,Mar,1
27549,Nov,1
37896,Nov,1
29462,May,1
28272,Mar,1
32534,Aug,1
38172,Jan,2
27621,May,1
28094,Nov,1
31211,Dec,1
35100,Jul,1
32577,Oct,1
27856,Jan,1
36282,Mar,1
26260,Apr,2
34721,Nov,1
33691,Mar,1
26105,Dec,1
28019,Aug,1
39776,May,1
37590,Oct,1
26964,Dec,1
35990,Mar,1
31879,May,1
30864,May,1
22546,Oct,1
30210,Aug,1
24205,Dec,1
24909,Nov,1
30429,Mar,1
23266,Oct,1
23944,Oct,1
33227,Oct,2
23017,Aug,1
37036,Jul,1
22333,Mar,1
33853,May,2
39312,Aug,1
30972,Jun,2
29374,Apr,1
50369,Oct,1
31645,Oct,2
28777,Nov,4
23344,Feb,1
38981,Mar,1
28775,Aug,1
28002,Jun,1
28083,Jun,1
27869,Jul,2
31671,Mar,1
24887,Mar,1
29226,Jul,1
29940,Sep,4
30524,Nov,1
27699,Jun,1
38357,Jun,1
30175,Oct,2
30881,Jan,1
24634,Aug,1
32435,Jun,1
23022,Jan,2
27900,Jul,1
25725,Dec,1
25977,May,1
23472,Oct,1
43662,Jun,1
37889,Mar,1
36528,May,1
23016,Oct,2
30279,Oct,1
30292,Jun,1
37724,Mar,1
32353,Jan,1
27152,Oct,1
24613,Oct,2
29692,Oct,1
46860,Nov,1
50314,Dec,1
27554,Oct,2
32703,Jan,1
36204,Sep,1
48660,Mar,1
51913,Mar,1
40101,Apr,1
33084,Oct,1
34081,Jul,1
23273,Mar,1
33265,Nov,1
28706,May,1
38755,Apr,1
30754,Apr,5
28937,Sep,1
34837,Jan,1
30887,Jul,1
33834,Oct,2
26273,May,1
33834,Sep,2
28326,Jul,1
30325,Nov,1
23105,Dec,1
35973,Apr,1
32786,Mar,1
44356,Jul,1
32999,Jan,1
27874,Dec,1
39552,Jun,1
30160,Sep,1
22825,Aug,1
48916,Oct,3
30182,Feb,1
27699,Oct,1
49373,Sep,1
57598,Aug,1
36664,Feb,1
28484,Apr,1
27117,Sep,1
27548,Jun,1
25343,Jul,1
26734,Jun,2
23255,May,1
33550,Feb,1
30756,Nov,2
12555,Aug,1
43112,Sep,1
28964,Sep,1
27536,Apr,1
49621,Aug,1
45486,Mar,1
33717,Apr,1
31055,Feb,1
29689,Feb,2
36578,Dec,1
28030,Aug,2
30490,Sep,3
20336,Mar,1
21871,Apr,1
49850,Oct,1
22650,May,1
32992,Feb,1
36529,Feb,1
39873,Oct,1
33695,Nov,2
27183,Dec,1
27774,Oct,1
52363,Sep,1
27210,Sep,1
24629,Jan,1
35532,Aug,1
34286,Nov,1
32207,Sep,1
40792,Sep,1
27872,Apr,1
31338,Sep,2
31882,Aug,2
29413,May,1
24811,Nov,1
36761,Dec,2
38050,Nov,1
1345,Feb,1
37590,Aug,1
24926,Apr,1
34839,Jul,1
23707,Apr,1
33138,Jan,1
24587,Dec,1
31314,Oct,1
33703,Jun,2
34308,Apr,1
28445,Jun,1
31893,Jan,1
23949,Aug,1
27444,Jan,2
37898,Jan,2
40698,Feb,1
29125,Dec,1
28332,Jul,1
27207,Jun,1
41604,Oct,1
27230,Mar,1
32018,Jan,1
30829,Nov,2
28085,Aug,1
37602,Feb,1
29727,May,1
27662,Jan,1
30453,Sep,1
26245,Sep,1
34289,Sep,1
26962,Oct,1
22805,Jul,1
34841,Dec,1
33457,May,1
21457,Jan,1
36523,Oct,1
36117,Oct,1
36981,Sep,1
28019,Nov,1
21928,Jan,1
37197,Jun,1
25566,May,1
37201,May,1
26068,Aug,3
38487,Dec,2
25078,May,1
29700,Nov,1
35822,Mar,1
24194,Jul,1
28074,Aug,1
22400,Oct,1
28020,Jun,3
35562,Jul,1
26893,Aug,1
26494,May,1
37834,Apr,1
29380,Jul,1
36916,Oct,1
21478,Aug,1
32918,May,1
46131,Mar,1
47325,Nov,1
27113,Sep,1
49141,Aug,1
32313,Dec,1
24162,Oct,2
51737,Aug,1
34153,May,1
33373,Sep,1
40086,Feb,1
26745,Oct,1
39669,Nov,1
26486,Nov,1
28700,Aug,6
53491,Oct,1
34852,May,2
36239,Oct,1
50511,Mar,1
20063,Dec,1
5915,Oct,1
32391,May,1
32435,Feb,1
38496,May,1
33142,Aug,2
25145,Oct,1
26981,Jun,3
36983,Jul,1
24949,Oct,1
22137,Jul,1
32166,Nov,2
35541,Jan,1
28164,May,1
27548,Nov,3
26704,Jun,1
40009,Mar,1
27651,Jul,1
23910,Jan,1
48712,Dec,1
33563,Oct,1
23469,Sep,1
24887,Jul,1
31316,Jul,2
39774,Mar,1
31013,Jun,1
23527,Apr,1
39449,May,1
27671,Sep,1
25144,Dec,1
25958,Dec,1
37612,Dec,1
30525,Nov,1
35770,Dec,1
21727,Nov,1
28539,Sep,1
35087,Jan,1
21035,Aug,1
23240,Nov,1
49796,Apr,1
30800,Sep,1
27649,Dec,2
30878,Mar,1
25830,Sep,2
27210,Aug,1
23914,Jun,1
31869,Mar,1
29392,Sep,1
51656,Mar,1
27765,Aug,2
34517,Feb,1
32109,Mar,1
52351,Oct,1
29911,Jun,1
28685,Dec,1
26972,Aug,3
45950,Nov,1
45256,Dec,1
39102,Aug,1
27866,Jan,1
28316,Jan,1
27868,Feb,1
23523,Jan,1
50087,Aug,1
35425,Nov,1
30718,Sep,1
37952,Jan,1
35893,Oct,4
23810,May,1
20108,Aug,1
36068,Apr,1
46172,Sep,1
33924,Nov,1
28566,Aug,1
22803,Aug,1
5686,Aug,1
27309,Dec,1
27996,Sep,1
39193,Jan,1
33324,Apr,1
27901,Oct,1
35770,Apr,2
29677,Nov,1
44109,May,1
36752,Aug,1
23941,Dec,1
37618,Oct,2
31297,Aug,1
34181,Mar,1
34868,Oct,1
1104,Aug,1
26699,Oct,2
27890,Apr,2
34389,Jul,1
27322,Dec,1
36758,Sep,1
26508,Oct,1
28089,Aug,1
33496,Feb,1
21723,Oct,1
24393,Jul,1
21419,Jan,2
20961,Dec,2
21737,Jun,2
28452,Aug,1
33708,May,1
31529,May,1
51054,Aug,1
25038,Feb,1
50991,Feb,1
27150,Jul,1
31090,Dec,1
42520,Jun,2
35426,Nov,1
34852,Jan,2
22780,Apr,1
29739,Jan,1
39775,Feb,2
37436,Mar,1
33142,Feb,1
29477,Sep,1
22779,Jan,1
24710,Aug,1
56219,Dec,1
29156,Apr,1
32674,Sep,1
46476,Nov,1
26261,Oct,1
43437,Apr,1
34529,Dec,1
30954,May,2
28917,Dec,2
28538,Jun,2
34611,May,3
35379,Oct,1
30853,Dec,1
13717,Apr,1
22114,Jul,1
25869,May,1
21961,Oct,1
39642,Aug,2
36061,Dec,1
22318,Sep,1
38537,Jan,1
45710,Jun,2
28509,Aug,1
36891,Aug,1
35769,Mar,1
18968,Oct,1
33454,Jul,1
24425,Sep,1
27561,Jan,1
31929,Jan,1
32550,Apr,1
32557,Jun,1
34059,Apr,2
22113,May,1
33847,Dec,2
28031,Jun,1
47552,Jul,1
36111,Jul,1
41375,Oct,1
36759,Feb,1
33220,Oct,1
47064,Apr,1
30515,Feb,1
28009,Aug,1
33129,Apr,1
28217,Dec,1
53718,Nov,1
26862,Oct,1
28910,May,1
26980,Jan,2
40102,Sep,1
22102,Mar,1
29935,Feb,1
45482,Jan,2
22844,May,1
34496,May,2
20962,Nov,1
27180,Oct,1
37387,Jul,4
33337,Feb,1
30140,Oct,1
35656,Mar,2
35225,Aug,1
31897,Nov,1
20806,Jul,1
10758,Nov,1
27210,May,1
34312,Sep,1
28084,Dec,1
27199,Jul,1
47522,Feb,1
30420,Sep,1
25721,Apr,1
28134,Feb,1
28705,Feb,2
19656,Jun,1
50296,Apr,2
26775,May,1
25976,May,1
29445,Jul,1
36010,Dec,1
26285,Oct,2
25581,May,2
34866,Dec,1
32345,Jan,1
31424,Jul,1
33665,May,1
32913,Jun,2
22796,Dec,1
27799,Sep,1
37448,Jun,1
23914,Oct,3
32908,Sep,1
35209,Mar,1
30140,Aug,1
30167,Dec,2
30845,Nov,1
35904,May,1
30603,Jan,1
21871,Dec,1
51241,Aug,1
27851,Mar,2
34625,Mar,1
23038,Nov,1
32465,Feb,1
26744,Jul,1
51197,Mar,1
26523,Feb,1
23250,Apr,1
21510,Mar,3
41470,Aug,1
47106,Jul,2
31425,Jun,1
30095,Sep,4
22575,May,1
26305,May,1
23020,Aug,1
31516,Sep,1
30422,Jun,1
28909,Feb,1
1336,Apr,1
39209,Dec,1
28842,Mar,1
33724,Dec,1
39780,Jun,1
32552,Nov,1
40907,Jan,1
24363,Dec,1
24588,Sep,1
31212,Jun,1
52828,Sep,1
21020,Jun,1
23513,Nov,1
12112,Sep,1
52114,Mar,1
25343,Sep,1
30860,Jun,2
32381,Mar,1
39970,Jul,1
29357,Jul,1
31070,Jan,1
23016,Apr,1
33386,Mar,3
30144,Nov,1
25114,Apr,1
45490,Dec,1
29239,Apr,1
26181,Jan,1
28569,Jul,1
20063,Jun,1
32460,Aug,1
27695,Feb,1
35659,Jul,1
29224,Jun,1
34158,Sep,3
38275,Jan,1
21230,Jun,1
27915,Oct,1
26966,May,1
33232,Oct,1
37127,Aug,1
36795,Mar,1
29004,Nov,1
39767,Oct,1
32662,Nov,1
24923,Feb,1
23481,Sep,1
33925,Dec,1
29366,Dec,1
47099,Jul,1
30881,May,2
37892,Jun,1
39974,May,1
34540,Mar,1
32437,Mar,1
31411,Sep,1
28320,Nov,1
41948,Jan,1
27777,Aug,2
27194,Jan,1
23070,Apr,1
37900,Dec,1
26631,Aug,1
36228,Apr,1
42850,Dec,1
39268,Sep,1
31987,Apr,1
26749,Aug,1
28462,Jun,1
42164,Dec,1
34869,Mar,1
27546,Nov,3
32787,Sep,1
24886,Sep,1
33380,Dec,2
31542,Dec,1
29810,Aug,1
35672,Aug,1
23515,Oct,1
25037,Nov,1
2054,Aug,1
34005,Aug,1
36431,Dec,1
32923,Jul,1
23075,Jul,1
28005,Jul,1
36202,Nov,1
28353,Jan,1
32560,Aug,1
38046,Jan,2
25499,Mar,1
31304,Jan,1
28695,Nov,1
35975,Aug,2
37589,Jan,1
47550,Feb,1
26747,Jan,1
27198,Apr,1
32433,Dec,1
35316,Oct,1
52326,Jun,1
31901,Dec,1
28306,Dec,1
32911,Dec,1
31437,Jul,1
16913,Jul,1
45260,Nov,1
39269,Aug,3
32789,Jun,3
30755,May,2
31894,Dec,1
33266,Jan,1
36069,Feb,1
29706,Aug,1
40429,Oct,1
32688,Jun,1
40004,Mar,1
50059,Apr,1
35444,Sep,1
32007,Dec,1
44551,Sep,2
34868,Nov,1
28003,Apr,1
48448,May,1
38397,Jun,1
33468,Mar,1
39000,Jul,1
51465,Nov,1
38491,Dec,1
33696,Jan,3
37813,Jun,1
35668,May,1
51446,Aug,1
27990,Mar,1
31874,May,1
28775,Oct,1
28773,Jan,2
34458,Jun,1
34769,Aug,1
45705,Oct,1
30176,Apr,2
18969,Jun,1
41140,Jun,1
39442,Sep,1
34985,Jul,1
30572,Nov,1
33700,Dec,1
26057,Oct,1
38810,Oct,1
28702,Oct,1
36237,May,1
24633,Apr,1
29922,May,1
25063,Nov,1
31540,Sep,1
51507,Oct,1
47394,Aug,2
34866,Jan,1
31488,Jan,1
32914,Nov,1
25833,Sep,1
46153,Jan,1
42991,May,1
28769,Mar,1
29391,Dec,1
27317,Jul,1
54415,Jun,1
29947,Nov,1
17835,Sep,1
31865,Mar,1
28841,Jun,1
29369,Sep,2
32812,Oct,2
23036,Aug,1
51744,Sep,1
31175,Aug,2
40368,Mar,1
28768,Feb,3
33610,Mar,1
51967,Apr,2
11863,Nov,1
34287,Apr,1
28711,Jan,1
31080,Jul,1
30262,Aug,1
26061,Sep,1
37834,Jul,3
44776,Nov,1
33774,Nov,1
24386,Aug,1
29365,Dec,1
52602,Apr,1
7519,Oct,1
27902,Dec,1
33240,Apr,1
33484,Jan,1
32895,Jun,1
26260,Jun,1
29921,Aug,1
30491,Feb,1
34520,Oct,1
23490,Jun,2
53528,Oct,1
48248,Nov,1
24663,May,1
34185,Mar,1
33930,Dec,1
29509,Dec,1
22801,Jun,2
27311,Apr,1
23100,Mar,1
21659,May,1
30395,Dec,1
21689,Apr,1
28015,May,1
50952,Jan,1
29301,Dec,2
30853,Sep,1
43659,Sep,1
33461,Apr,1
43677,Jul,1
24887,Oct,1
24710,Nov,1
35076,Mar,1
31658,Nov,1
22821,Oct,1
36350,Jan,1
35424,Mar,1
18739,Aug,1
21429,Oct,1
